Customer Id,Customer Name,Age,Gender,Other members in Family,Annual Average Spend,State
CUST03669,Shanti God,32,Female,1,22157.57,Arunachal Pradesh
CUST03670,Vijay Hussain,60,Male,4,19076.19,Tamil Nadu
CUST03671,Vikas Kafley,46,Male,4,40778.6,Tamil Nadu
CUST03672,Imamudeen Narayn,54,Male,2,35517.44,Chhattisgarh
CUST03673,Sharat Ratan,21,Male,2,41129.99,Gujarat
CUST03674,Jahoor Ram,36,Male,3,24311.35,Dadra & Nagar Haveli and Daman & Diu
CUST03675,Devinder Kadyan,27,Male,2,22650.86,Puducherry
CUST03676,Mohan Vesh,48,Male,3,35868.87,Meghalaya
CUST03677,Ajay Haldar,60,Male,2,43314.88,Uttarakhand
CUST03678,Meera Chhouhan,62,Female,1,17006.81,Meghalaya
CUST03679,Rizwan Mann,33,Male,0,23453.31,Tripura
CUST03680,Jai Madhur,59,Male,2,36557.66,Gujarat
CUST03681,Yash Lukka,50,Male,1,35677.6,Puducherry
CUST03682,Kavita Harendra,30,Female,3,43857.97,Chhattisgarh
CUST03683,Yogesh Bansal,42,Male,4,40909.16,Arunachal Pradesh
CUST03684,Santosh Kannujiya,57,Male,2,17123.12,Karnataka
CUST03685,Mubarik Kimar,25,Male,3,35544.95,Madhya Pradesh
CUST03686,Riyasat Sirohi,40,Male,2,41352.61,Lakshadweep
CUST03687,Dhanwanti Nur,37,Female,0,47619,Tamil Nadu
CUST03688,Harsh Gameti,31,Male,3,40688.82,Uttar Pradesh
CUST03689,Deeya Chada,67,Female,4,39687.34,Rajasthan
CUST03690,Akkash Kaul,68,Male,0,27537.39,Tamil Nadu
CUST03691,Santna Chawla,55,Female,1,39575.25,Jharkhand
CUST03692,Anshu Parkash,27,Female,1,46618.67,Ladakh
CUST03693,Preeti Bharti,41,Female,2,44820.29,Punjab
CUST03694,Ruby Vishnoi,45,Female,3,43761.54,Karnataka
CUST03695,Aasmin Sardar,47,Female,2,22795.21,Nagaland
CUST03696,Nisha Rasid,65,Female,4,39773.18,Ladakh
CUST03697,Neha Shahid,66,Female,3,32225.65,Jammu & Kashmir
CUST03698,Sunil Gauttam,41,Male,1,40403.87,Delhi
CUST03699,Sashi Avtar,56,Female,2,28122.82,Jharkhand
CUST03700,Sumit Sudhakar,65,Male,2,46655.2,Arunachal Pradesh
CUST03701,Priynka Murgesh,53,Female,4,43294.54,Manipur
CUST03702,Surender Kirshan,53,Male,1,33892.54,Bihar
CUST03703,Arvind Ananula,41,Male,3,18029.64,Karnataka
CUST03704,Vivek Metho,43,Male,1,39359.36,Himachal Pradesh
CUST03705,Leelawati Amal,21,Female,1,17735.23,Mizoram
CUST03706,Mercy Sumet,34,Female,1,17500.6,Rajasthan
CUST03707,Anjali Sahgal,23,Female,0,22773.76,Tamil Nadu
CUST03708,Ram Kakkad,56,Male,4,42059.56,Kerala
CUST03709,Ruby Soyal,47,Female,2,16302.88,Jharkhand
CUST03710,Doodhnath Datt,56,Male,3,20377.44,Chhattisgarh
CUST03711,Mazida Krishana,39,Female,3,44324.09,Meghalaya
CUST03712,Poonam Gadri,54,Female,3,29218.22,Rajasthan
CUST03713,Harsh Balwani,50,Male,4,21617.88,Andhra Pradesh
CUST03714,Pooja Alikhan,61,Female,3,27787.38,Bihar
CUST03715,Sparsh Reddy,62,Male,0,38901.4,Tripura
CUST03716,Santna Rakuwar,25,Female,3,14184.66,Karnataka
CUST03717,Kali Khanduri,54,Male,3,32843.41,Tripura
CUST03718,Mazida Kakkad,54,Female,1,24591.54,Assam
CUST03719,Preetam Taren,45,Male,3,42603.1,Gujarat
CUST03720,Mubarik Khiladi,43,Male,4,24974.78,Tamil Nadu
CUST03721,Asma Mattur,48,Female,4,49526.1,Delhi
CUST03722,Nikita Awtar,22,Female,0,25152.16,Manipur
CUST03723,Mercy Chohan,59,Female,2,37595.9,Lakshadweep
CUST03724,Yash Narwani,32,Male,3,49456.31,Gujarat
CUST03725,Gajender Sohli,26,Male,3,28782.28,Telangana
CUST03726,Sunil Bhai,33,Male,2,45207.63,Assam
CUST03727,Vinit Nautiyal,27,Male,3,20757.34,Ladakh
CUST03728,Vansu Kewat,63,Male,1,38866.87,Mizoram
CUST03729,Virender Vinod,31,Male,4,15119.5,Assam
CUST03730,Manju Grover,51,Female,1,43445.11,Chandigarh
CUST03731,Doly Samrad,58,Female,2,44201.96,Uttarakhand
CUST03732,Aashiya Malakar,48,Female,2,39578.46,Karnataka
CUST03733,Dharam Divan,68,Male,3,27665.43,Mizoram
CUST03734,Doodhnath Mal,65,Male,1,48624.37,Andhra Pradesh
CUST03735,Vidhi Gani,24,Female,4,39632.89,Mizoram
CUST03736,Anjali Kiran,65,Female,3,18004.13,Lakshadweep
CUST03737,Rohit Saha,32,Male,0,45075.02,Chhattisgarh
CUST03738,Rahila Haldar,36,Female,1,15656.67,Andaman & Nicobar
CUST03739,Abhishekh Urf,56,Male,1,23178.54,Chandigarh
CUST03740,Sarvesh Jindwal,49,Male,3,21143.04,Meghalaya
CUST03741,Anshu Papnoi,50,Female,2,28243.09,Meghalaya
CUST03742,Nisha Muslim,58,Female,2,26465.93,Meghalaya
CUST03743,Nitin Tanwar,39,Male,3,28975.67,Odisha
CUST03744,Santosh Tomer,40,Female,1,27984.07,Dadra & Nagar Haveli and Daman & Diu
CUST03745,Lalita Bahadur,26,Female,2,27796.97,Bihar
CUST03746,Abhi Rafi,60,Male,1,25845.34,Haryana
CUST03747,Rijul Dabas,45,Male,0,45765.21,Haryana
CUST03748,Yognder Uref,59,Male,3,28830.04,Jharkhand
CUST03749,Farmaan Kakkad,64,Male,0,40887.36,Chandigarh
CUST03750,Gajender Bhattia,23,Male,3,33513.63,Haryana
CUST03751,Riyasat Rathi,43,Male,4,37400.04,Rajasthan
CUST03752,Shakshi Prashad,25,Female,2,14344.44,Puducherry
CUST03753,Nidhi Samsher,67,Female,0,10224.43,Meghalaya
CUST03754,Gulbasha Shahid,27,Female,0,49614.89,Madhya Pradesh
CUST03755,Nisha Mahomad,57,Female,1,44327.99,Jammu & Kashmir
CUST03756,Kamni Rahmat,31,Female,2,14000.06,Maharashtra
CUST03757,Gopal Amarjeet,39,Male,3,28023.82,Lakshadweep
CUST03758,Aanamika Dhanpal,64,Female,3,48376.48,Madhya Pradesh
CUST03759,Subhash Yusuf,61,Male,2,24729.06,Bihar
CUST03760,Vidhi Mohamad,48,Female,1,16954.17,Odisha
CUST03761,Murari Shahil,65,Male,2,20310.09,Telangana
CUST03762,Gulbasha Dhir,29,Female,1,24704.89,Tamil Nadu
CUST03763,Kaushaliya Atwal,27,Female,4,41543.98,Andhra Pradesh
CUST03764,Chandni Maheshwari,62,Female,3,36758.13,Kerala
CUST03765,Rishi Noor,67,Male,4,29051.83,Rajasthan
CUST03766,Santna Ilyaash,51,Female,4,34699.21,Puducherry
CUST03767,Nagma Ajim,49,Female,3,28233.64,Telangana
CUST03768,Rijul Pritesh,64,Male,0,48146.41,Chandigarh
CUST03769,Gurmit Chorsiya,39,Male,4,15991.55,Chhattisgarh
CUST03770,Chanderpal Kanta,47,Male,3,17653.67,Punjab
CUST03771,Rustam Tavrej,46,Male,4,30613.71,Odisha
CUST03772,Sevak Nanak,42,Male,2,11051.68,Jammu & Kashmir
CUST03773,Sunil Nimbolkar,27,Male,0,25984.65,Haryana
CUST03774,Virender Panjara,25,Male,3,47107.58,Tripura
CUST03775,Rohit Sharn,56,Male,3,40433.94,Bihar
CUST03776,Raghunandan Meena,26,Male,4,13862,Assam
CUST03777,Sohni Adak,54,Female,2,11320.45,Maharashtra
CUST03778,Khursid Seithi,21,Male,4,20543.82,Odisha
CUST03779,Sharat Kuraisi,31,Male,1,27775.17,Uttarakhand
CUST03780,Abhishekh Shakal,38,Male,0,24123.09,Jharkhand
CUST03781,Shenaz Vats,57,Female,3,28054.4,Goa
CUST03782,Rohit Memraj,29,Male,3,25701.94,Kerala
CUST03783,Abhishek Sidhiki,33,Male,0,37447.58,Karnataka
CUST03784,Gurdeep Vikjay,45,Female,2,35501.51,Rajasthan
CUST03785,Aarti Fazil,51,Female,4,36151.32,Punjab
CUST03786,Rimmi Imtiyaz,34,Female,1,19027.54,Karnataka
CUST03787,Ramdin Vaishnav,22,Male,3,14378.1,Chhattisgarh
CUST03788,Manish Bainsla,45,Male,3,21365.09,Chandigarh
CUST03789,Vipin Bajaj,29,Male,1,34560.71,Jammu & Kashmir
CUST03790,Nidhi Arif,67,Female,3,48549.86,Puducherry
CUST03791,Suraj Naseem,25,Male,0,32118.39,Puducherry
CUST03792,Sashi Chaubay,62,Female,3,29251.23,Dadra & Nagar Haveli and Daman & Diu
CUST03793,Gajender Chakraborty,23,Male,4,40495.22,Odisha
CUST03794,Sarvesh Anjum,34,Male,1,33041.93,Himachal Pradesh
CUST03795,Chango Paal,31,Female,3,35070.09,Mizoram
CUST03796,Mohit Vaishnav,51,Male,1,23065.08,Gujarat
CUST03797,Roshni Ibrahim,68,Female,0,19761.38,Uttar Pradesh
CUST03798,Kamal Hashan,62,Male,0,16931.17,Punjab
CUST03799,Irfan Ehasan,68,Male,1,35036.39,Delhi
CUST03800,Koshal Narayan,23,Female,3,21591.38,Lakshadweep
CUST03801,Rajender Vishwas,40,Male,3,10155.76,Puducherry
CUST03802,Kali Murat,49,Male,0,31747.19,Goa
CUST03803,Sarvesh Rahim,46,Male,1,40588.86,Haryana
CUST03804,Rohit Dass,31,Male,0,19129.9,Odisha
CUST03805,Tammanne Lalita,51,Male,4,48011.84,Rajasthan
CUST03806,Dinesh Anjum,60,Male,1,31391.87,Assam
CUST03807,Pulkit Mustfa,42,Male,2,21763.54,Andaman & Nicobar
CUST03808,Ruksana Govinda,68,Female,3,13446.07,Tamil Nadu
CUST03809,Nitu Sameer,22,Female,2,15143.29,Punjab
CUST03810,Shyam Jhabbar,24,Male,1,23050.1,Punjab
CUST03811,Shanti Soren,44,Female,1,46721.83,Sikkim
CUST03812,Kishan Shukla,67,Male,4,40487.81,West Bengal
CUST03813,Chango Bhavi,25,Female,0,43544.46,Uttar Pradesh
CUST03814,Anjali Sing,64,Female,1,47069.59,Chandigarh
CUST03815,Vinod Seth,58,Male,2,43048.74,Chandigarh
CUST03816,Beeru Ibrahim,68,Male,1,23743.24,Jammu & Kashmir
CUST03817,Uttam Sabharwal,25,Male,1,32610.04,Tripura
CUST03818,Khadak Sharukh,67,Male,3,29799.19,Kerala
CUST03819,Shiv Ramjani,22,Male,2,31385.98,Puducherry
CUST03820,Kaushaliya Shah,53,Female,3,11153.52,Tamil Nadu
CUST03821,Vikas Paande,34,Male,0,44812.76,Sikkim
CUST03822,Gulbasha Gehlot,55,Female,1,17430.48,Mizoram
CUST03823,Suraj Kant,68,Male,4,17973.8,Manipur
CUST03824,Babalu Parikh,45,Male,1,35722.8,Dadra & Nagar Haveli and Daman & Diu
CUST03825,Shyam Pandharinath,65,Male,1,43324.79,Uttarakhand
CUST03826,Ruksana Soji,62,Female,1,14505.56,Chhattisgarh
CUST03827,Minakchi Hansraj,59,Female,4,12122.45,Dadra & Nagar Haveli and Daman & Diu
CUST03828,Yogesh Pilly,50,Male,1,27347.34,Himachal Pradesh
CUST03829,Bishun Jee,60,Male,0,49395.96,Dadra & Nagar Haveli and Daman & Diu
CUST03830,Durgesh Khairul,24,Male,3,47710.69,Karnataka
CUST03831,Pulkit Jatav,66,Male,4,15444.89,Himachal Pradesh
CUST03832,Kanchan Bhasin,49,Female,1,25976.63,Dadra & Nagar Haveli and Daman & Diu
CUST03833,"Savita, Madik",49,Female,4,18153.17,Chhattisgarh
CUST03834,Ramvilash Kannujiya,39,Male,1,11069.69,Mizoram
CUST03835,Vimla Aamin,50,Female,4,14360.43,Bihar
CUST03836,Versha Rajpoot,64,Female,1,18788.35,Gujarat
CUST03837,Aakash Seithi,61,Male,1,12894.15,Sikkim
CUST03838,Sarbjeet Useel,29,Male,3,44833.14,Maharashtra
CUST03839,Pinki Charan,63,Female,1,26578.14,Rajasthan
CUST03840,Balraj Perkash,38,Male,2,17867.34,Uttar Pradesh
CUST03841,Punit Tavrej,53,Male,3,34651.29,Kerala
CUST03842,Santosh Kamruddin,26,Female,3,32645.52,Tamil Nadu
CUST03843,Chahat Avasthi,35,Female,4,37058.44,Uttarakhand
CUST03844,Ruksana Hammad,61,Female,4,33379.33,Meghalaya
CUST03845,Seema Dhami,27,Female,0,10496.17,Rajasthan
CUST03846,Palak Sadashiv,28,Female,4,46668.24,Mizoram
CUST03847,Gulshan Suman,23,Female,0,21705.21,Odisha
CUST03848,Pawan Naag,43,Male,0,16146.46,Puducherry
CUST03849,Mubarik Manudeen,45,Male,1,14795.76,Odisha
CUST03850,Rajender Auhari,21,Male,4,35769.47,West Bengal
CUST03851,Som Partap,36,Male,3,27010.56,Lakshadweep
CUST03852,Anubhav Farhan,54,Male,1,24328.86,Tamil Nadu
CUST03853,Maansingh Mahto,67,Male,3,19404.1,Meghalaya
CUST03854,Shenaz Mehra,40,Female,3,46352.35,Arunachal Pradesh
CUST03855,Kasid Hamidral,34,Male,4,41052.63,Puducherry
CUST03856,Abhishekh Ramhet,44,Male,1,21114.51,Manipur
CUST03857,Aarti Chaudhry,61,Female,4,18727.03,Goa
CUST03858,Gulshan Gajjala,56,Male,0,45522.06,Karnataka
CUST03859,Mohabbat Jee,32,Male,3,49465.96,Uttar Pradesh
CUST03860,Buity Ragahv,38,Female,3,32136.45,Gujarat
CUST03861,Rajni Gujair,56,Female,3,45986.64,Bihar
CUST03862,Payal Deepak,61,Female,2,28633.84,Andhra Pradesh
CUST03863,Sarain Korada,45,Male,0,32181.93,Goa
CUST03864,Mukul Patni,49,Male,3,25509.48,Chandigarh
CUST03865,Manoj Nath,22,Male,3,32770.11,Punjab
CUST03866,Nikhleshwar Kandpal,21,Male,1,45609.46,Assam
CUST03867,Yognder Kumal,48,Male,4,41999.22,Telangana
CUST03868,Aakanksha Bhalla,45,Female,0,26806.53,Uttar Pradesh
CUST03869,Rimmi Kasim,60,Female,3,46154.98,Andaman & Nicobar
CUST03870,Gurmit Bhola,62,Male,3,26611.76,Manipur
CUST03871,Deeya Gangabal,51,Female,0,30427.11,Mizoram
CUST03872,Payal Dhir,66,Female,3,16600.42,Tripura
CUST03873,Dinesh Bhura,27,Male,1,48642.75,Manipur
CUST03874,Preetam Shahil,63,Male,0,18962.37,Andaman & Nicobar
CUST03875,Sarain Dey,57,Male,1,21680.99,Himachal Pradesh
CUST03876,Ram Sanjeevan,40,Male,3,27632.23,Maharashtra
CUST03877,Rupesh Amir,35,Male,4,24506.96,Himachal Pradesh
CUST03878,Leelawati Khen,59,Female,1,44279.1,Maharashtra
CUST03879,Jitender Nazeer,21,Male,0,11768.15,Chandigarh
CUST03880,Gopal Prsad,24,Male,0,34802.78,Delhi
CUST03881,Neetu Husain,61,Female,2,30918.77,Chhattisgarh
CUST03882,Chandni Kahan,66,Female,2,39860.95,Himachal Pradesh
CUST03883,Hamida Kalra,43,Female,3,44929.32,Assam
CUST03884,Versa Aakil,37,Female,4,18258.33,Haryana
CUST03885,Maansingh Bumulu,39,Male,1,20251.74,Kerala
CUST03886,Usha Sazzad,39,Female,3,16366.99,Chandigarh
CUST03887,Aslam Taneja,30,Male,1,47372.4,Ladakh
CUST03888,Mercy Ballabh,56,Female,4,41545.87,Jharkhand
CUST03889,Anshu Khatoon,60,Female,3,36023.76,Mizoram
CUST03890,Vimla Bhagwan,56,Female,3,12255.88,Sikkim
CUST03891,Rinki Mirdha,45,Female,4,33563.38,Sikkim
CUST03892,Pooran Rajiq,43,Male,3,41714.27,Tamil Nadu
CUST03893,Ramvilash Tandan,36,Male,2,46543.52,Tamil Nadu
CUST03894,Reena Malhotra,60,Female,4,20867.42,Puducherry
CUST03895,Rahul Govinda,61,Male,3,31326.4,Meghalaya
CUST03896,Shelender Kashif,59,Male,3,12258.42,Uttarakhand
CUST03897,Babalu Gayakwad,30,Male,0,40644.21,Uttarakhand
CUST03898,Preeti Uref,43,Female,3,14667.73,Gujarat
CUST03899,Sunder Kuumar,44,Male,1,13110.25,Andhra Pradesh
CUST03900,Vikram Kumardhasmana,64,Male,1,27554.49,Ladakh
CUST03901,Laxmi Rahmat,33,Female,1,49158.42,Ladakh
CUST03902,Jyoti Sharam,28,Female,1,30178.39,Chhattisgarh
CUST03903,Aakanksha Ashim,27,Female,2,30006.05,Punjab
CUST03904,Shenaz Rawat,68,Female,1,27842.37,Delhi
CUST03905,Shivani Hussen,59,Female,1,25290.03,Nagaland
CUST03906,Chandni Kesri,33,Female,0,42634.12,Tripura
CUST03907,Roshni Kistur,22,Female,2,32583.26,Puducherry
CUST03908,Sarvesh Bajwan,67,Male,3,21598.28,Puducherry
CUST03909,Naziya Mittal,61,Female,4,41965.45,Tripura
CUST03910,Rakesh Ram,35,Male,1,46083.06,Delhi
CUST03911,Hamida Javed,53,Female,0,45556.53,Punjab
CUST03912,Gopal Sameer,41,Male,2,41090.97,Puducherry
CUST03913,Amit Massey,65,Male,4,21091.3,Karnataka
CUST03914,Nikita Devi,45,Female,3,16972.09,Karnataka
CUST03915,Hamida Khen,22,Female,4,43689.88,Rajasthan
CUST03916,Chahat Sakur,42,Female,1,35521.08,Kerala
CUST03917,Kailash Midas,54,Male,0,20948.7,Puducherry
CUST03918,Sandhya Uraown,41,Female,1,17891.22,Chandigarh
CUST03919,Sheetal Nepali,29,Female,1,11917.32,Odisha
CUST03920,Kajal Singhla,25,Female,3,37380.39,Puducherry
CUST03921,Khursid Auhari,39,Male,2,29608.26,Goa
CUST03922,Sarbjeet Topo,41,Male,1,23163.37,Chandigarh
CUST03923,Ramvilash Megwal,45,Male,2,39539.33,Tripura
CUST03924,Shajiya Uppadhya,21,Female,4,20769.83,Chandigarh
CUST03925,Ankit Sarbjeet,22,Male,3,26485.97,Bihar
CUST03926,Nausad Furkahn,55,Male,3,11221.37,Telangana
CUST03927,Aashiya Chahal,54,Female,4,30839.49,Chhattisgarh
CUST03928,Aashiya Singhal,34,Female,2,27339.95,Chhattisgarh
CUST03929,Mercy Uppadhya,35,Female,4,24848.16,Kerala
CUST03930,Anubhav Parsad,59,Male,0,40305.26,Andaman & Nicobar
CUST03931,Parveen Kuswha,37,Female,3,31529.86,Gujarat
CUST03932,Tina Pareek,64,Female,2,45411.82,Andaman & Nicobar
CUST03933,Gulshan Sasodiya,44,Male,3,38369.41,Tripura
CUST03934,Abhishekh Iqwal,47,Male,3,39525.52,Uttarakhand
CUST03935,Veer Dhyani,32,Male,3,32957,Sikkim
CUST03936,Phoolwati Parkesh,66,Male,2,49263.83,Gujarat
CUST03937,Naziya Saddam,50,Female,0,45100.11,Sikkim
CUST03938,Akash Baksh,49,Male,1,44806.58,Uttar Pradesh
CUST03939,Surender Karpenter,44,Male,3,14298.32,Karnataka
CUST03940,Hemant Erancis,42,Male,0,48099.9,Punjab
CUST03941,Chango Negi,32,Female,2,33355.76,Telangana
CUST03942,Axat Amal,44,Male,3,13214.79,Punjab
CUST03943,Sarvesh Naywaj,32,Male,3,23251.5,Maharashtra
CUST03944,Subhadra Sekhar,50,Female,4,26560.98,Chandigarh
CUST03945,Aanamika Sunita,47,Female,0,29181.88,Arunachal Pradesh
CUST03946,Chanderpal Sunil,23,Male,2,36662.72,Manipur
CUST03947,Kranti Atwal,26,Female,3,41633.41,Puducherry
CUST03948,Keshar Malhotra,30,Male,3,45287.55,Mizoram
CUST03949,Nahar Paramik,24,Male,3,13691.74,Tripura
CUST03950,Shehnaz Mahomad,60,Female,4,31052.63,Manipur
CUST03951,Santosh Dagar,36,Male,1,21569.62,Karnataka
CUST03952,Priyaki Sudhakar,37,Female,1,37753.27,Telangana
CUST03953,Priya Sakil,21,Female,0,18727.11,Jammu & Kashmir
CUST03954,Shivani Patwa,64,Female,3,43101.05,Puducherry
CUST03955,Chotelal Rebari,49,Male,0,45302.13,Chandigarh
CUST03956,Nisha Sasodiya,35,Female,1,12111.65,Manipur
CUST03957,Shiv Lohni,62,Female,2,17718.95,Himachal Pradesh
CUST03958,Chotelal Mattur,40,Male,1,47374.39,Chandigarh
CUST03959,Vikash Sabarwal,68,Male,0,20819.57,Bihar
CUST03960,Sarojani Sharan,55,Female,1,21172.31,Arunachal Pradesh
CUST03961,Raju Pappu,63,Male,3,45311.97,Puducherry
CUST03962,Swati Tomar,28,Female,1,39914.88,Karnataka
CUST03963,Abhi Meghwal,38,Male,2,30844.05,Chhattisgarh
CUST03964,Mohd. Sodani,55,Male,4,34479.39,Dadra & Nagar Haveli and Daman & Diu
CUST03965,Ruby Dat,34,Female,3,49395.52,Manipur
CUST03966,Nikita Parkash,38,Female,1,10239.09,Goa
CUST03967,Rinki Sangita,44,Female,0,42132.82,Sikkim
CUST03968,Aakash Suman,23,Male,3,28076.06,Nagaland
CUST03969,Bablu Mandl,28,Male,4,29410.49,Puducherry
CUST03970,Hamida Sarkar,62,Female,3,15935.91,West Bengal
CUST03971,Mohd. Ravidash,52,Male,2,10342.24,Rajasthan
CUST03972,Sonam Manoj,37,Female,4,29406.37,Rajasthan
CUST03973,Sheetal Saddam,26,Female,0,32178.65,Chhattisgarh
CUST03974,Nidhi Kumat,60,Female,0,17673.74,Sikkim
CUST03975,Aanamika Devesh,26,Female,4,46686.58,Puducherry
CUST03976,Akhilesh Afsar,47,Male,2,47782.4,Jammu & Kashmir
CUST03977,Khushbu Kasera,27,Female,0,19187.27,Karnataka
CUST03978,Beeru Basant,40,Male,4,32151.78,Andhra Pradesh
CUST03979,Koshal Bhasin,25,Female,3,31909.21,Sikkim
CUST03980,Arun Taren,26,Male,3,32110.31,Himachal Pradesh
CUST03981,Rakhi Chatarjee,55,Female,4,47001.66,Arunachal Pradesh
CUST03982,Subhadra Kumer,45,Female,2,18478.81,Chhattisgarh
CUST03983,Abhishekh Chaubay,27,Male,2,30733.93,Tripura
CUST03984,Tina Pankaj,51,Female,4,11093.21,Tamil Nadu
CUST03985,Charu Soren,63,Female,2,25544.98,Chandigarh
CUST03986,Hemant Mayank,25,Male,3,41800.33,Tripura
CUST03987,Raja Nawab,26,Male,3,42118.13,Delhi
CUST03988,Leelawati Kadir,39,Female,2,43109.8,Gujarat
CUST03989,Raghunandan Regni,41,Male,0,12751.09,Gujarat
CUST03990,Ram Malik,23,Male,0,22996.9,Bihar
CUST03991,Koshal Ahuja,66,Female,0,49900.42,Meghalaya
CUST03992,Iqra Kesri,40,Female,1,49390.86,Gujarat
CUST03993,Sheak Kuresi,25,Male,0,37103.44,Puducherry
CUST03994,Anshu Kafley,67,Female,3,19318.13,Bihar
CUST03995,Nisha Sangita,43,Female,1,47484.42,West Bengal
CUST03996,Rakhi Riyaz,52,Female,0,32430.91,Lakshadweep
CUST03997,Suman Sher,36,Female,4,23369.9,Himachal Pradesh
CUST03998,Rajbir Kureshi,48,Male,2,44744.37,Madhya Pradesh
CUST03999,Doly Narain,57,Female,1,38155.4,Uttarakhand
CUST04000,Vinod Memraj,68,Male,0,13290.52,Punjab
CUST04001,Bhupender Arafat,41,Male,3,11326.19,Telangana
CUST04002,Priyanka Kalia,51,Female,0,20214.57,Tripura
CUST04003,Pulkit Bhaskar,34,Male,0,12305.7,Lakshadweep
CUST04004,Usha Gurmeet,21,Female,3,24711.38,Chandigarh
CUST04005,Rinki Gani,55,Female,4,22830.31,West Bengal
CUST04006,Chanderpal Mahat,59,Male,4,47201.93,Jharkhand
CUST04007,Laxmi Vishavkarma,51,Female,2,47022.12,Arunachal Pradesh
CUST04008,Raghunandan Pareek,32,Male,1,49603.5,Maharashtra
CUST04009,Talim Upadhayaya,62,Male,0,36114.09,Andhra Pradesh
CUST04010,Chanderpal Kasana,24,Male,3,18470.08,Odisha
CUST04011,Anshu Khateek,67,Female,4,43428.86,Uttarakhand
CUST04012,Priynka Upadyay,38,Female,3,10200.51,Maharashtra
CUST04013,Pankaj Rehman,22,Male,2,33935.37,Tamil Nadu
CUST04014,Sunder Mital,28,Male,3,16279.64,Odisha
CUST04015,Aarti Adhikari,62,Female,1,18575.02,Manipur
CUST04016,Akhilesh Bairagi,21,Male,3,40088.98,Assam
CUST04017,Koshal Singhla,26,Female,3,41847.75,Ladakh
CUST04018,Shajiya Katariya,40,Female,4,42776.3,Andaman & Nicobar
CUST04019,Shajiya Ghimre,24,Female,1,19922.49,Maharashtra
CUST04020,Jitender Shukla,63,Male,1,23944.14,Andhra Pradesh
CUST04021,Neetu Anjum,26,Female,3,40058.88,Meghalaya
CUST04022,Vimla Bhahadur,41,Female,1,21079.29,West Bengal
CUST04023,Shivam Salmaan,46,Male,3,12183.11,Bihar
CUST04024,Deeya Salani,41,Female,3,16808.2,Madhya Pradesh
CUST04025,Suresh Kapoor,33,Male,2,36226.46,Odisha
CUST04026,Poonam Tamang,24,Female,1,34898.16,Rajasthan
CUST04027,Shelender Handda,45,Male,0,22686.94,Uttarakhand
CUST04028,Satyadev Gulzar,40,Male,4,26229.32,Haryana
CUST04029,Priti Chhatwal,59,Female,3,16751.04,Punjab
CUST04030,Som Gehlot,25,Male,0,14911.78,West Bengal
CUST04031,Kanika Jhakhar,29,Female,3,30311.94,Kerala
CUST04032,Nitu Tabiyaad,36,Female,3,16668.47,Kerala
CUST04033,Ranju Sekhar,47,Female,3,46839.78,Chhattisgarh
CUST04034,Suraj Tarfdar,67,Male,2,16238.58,Andhra Pradesh
CUST04035,Rinku Mashi,65,Female,2,22334.93,Haryana
CUST04036,Vidhi Dan,60,Female,3,24176.78,Rajasthan
CUST04037,Sukhdev Shayam,40,Male,4,12901.27,Tamil Nadu
CUST04038,Poonam Ajamat,33,Female,0,12327.17,Dadra & Nagar Haveli and Daman & Diu
CUST04039,Vishal Chawla,24,Male,1,30424.35,Chandigarh
CUST04040,Bishun Saroj,26,Male,3,19506.72,Sikkim
CUST04041,Vinod Seni,59,Male,4,14637.2,Gujarat
CUST04042,Anubhav Munda,23,Male,4,38023.88,West Bengal
CUST04043,Subhadra Kishansingh,26,Female,3,24001.49,Tamil Nadu
CUST04044,Ramdin Rajesh,37,Male,0,18800.37,Chhattisgarh
CUST04045,Salman Joni,58,Male,1,36342.27,Puducherry
CUST04046,Nisha Shonak,67,Female,3,49402.84,Dadra & Nagar Haveli and Daman & Diu
CUST04047,Rahila Khen,33,Female,2,11883.68,Goa
CUST04048,Pulkit Rijwi,65,Male,0,17715.79,Manipur
CUST04049,Jatin Nagda,67,Male,1,17600.09,Uttarakhand
CUST04050,Aakash Pahuja,33,Male,1,24527.6,Chandigarh
CUST04051,Priynka Papnoi,51,Female,0,38023.94,Andaman & Nicobar
CUST04052,Shyam Raghuvansi,58,Male,0,39455.39,Rajasthan
CUST04053,Salman Sharukh,39,Male,4,32067.79,Andaman & Nicobar
CUST04054,Jagdish Nafees,28,Male,2,16396.22,Meghalaya
CUST04055,Rajni Bhiram,40,Female,4,41049.75,Chhattisgarh
CUST04056,Vikash Baks,68,Male,2,24198.11,Nagaland
CUST04057,Aamir Narwal,39,Male,0,11753.26,Karnataka
CUST04058,Surender Brahaman,46,Male,2,34813.93,Telangana
CUST04059,Mercy Tanzeem,41,Female,2,16047.58,Ladakh
CUST04060,Gopal Modi,39,Male,0,48316.36,Odisha
CUST04061,Suraj Kakkar,44,Male,1,18470.77,Telangana
CUST04062,Anil Kummer,39,Male,4,14247.05,Tamil Nadu
CUST04063,Champa Basant,25,Female,0,18779.22,Uttar Pradesh
CUST04064,Harsh Ashray,62,Male,4,45689.27,Ladakh
CUST04065,Names Gayakwad,49,Male,4,47531.15,Tamil Nadu
CUST04066,Kiran Rashid,55,Female,3,26054.48,Uttarakhand
CUST04067,Gopal Sain,26,Male,3,33071.57,Telangana
CUST04068,Doodhnath Narayan,55,Male,0,31891.94,Kerala
